Date,AAPL,AMT,AMZN,BAC,CAT,CVX,DUK,GOOGL,GS,HD,HON,JNJ,JPM,KO,LIN,META,MSFT,NEE,NVDA,PFE,PG,PLD,SHW,SLB,TSLA,UNH,UPS,VZ,WMT,XOM
2022-01-01,170.8714141845703,219.26393127441406,149.57350158691406,41.44382095336914,186.31687927246094,109.66613006591797,88.26537322998047,134.19439697265625,318.80712890625,329.48333740234375,175.174560546875,152.43360900878906,132.51002502441406,53.774879455566406,300.7557678222656,310.82086181640625,300.2137756347656,69.62188720703125,24.437339782714844,41.50933837890625,143.04312133789062,137.9547882080078,275.60015869140625,35.50010299682617,312.239990234375,438.30255126953125,162.9765167236328,39.93406677246094,44.059417724609375,65.0227279663086
2022-02-01,161.4274139404297,197.7908935546875,153.56300354003906,39.70127868652344,174.23550415039062,120.24613189697266,84.35872650146484,133.94992065429688,306.7713928222656,283.5596618652344,162.55560302734375,145.6033477783203,127.2042007446289,54.8590202331543,276.7466735839844,209.3868408203125,288.44573974609375,69.75557708740234,24.336536407470703,37.2606315612793,139.7282257080078,128.30445861816406,253.11048889160156,35.65456771850586,290.1433410644531,441.3632507324219,169.59361267089844,40.749263763427734,42.594032287597656,67.12852478027344
2022-03-01,170.92266845703125,219.0198516845703,162.99749755859375,37.02458572387695,206.96844482421875,137.39755249023438,94.74821472167969,137.9275360107422,296.7131042480469,268.74554443359375,167.6112518310547,157.81082153320312,122.28831481933594,54.64746856689453,301.46356201171875,220.62860107421875,298.2515563964844,75.91315460205078,27.231769561767578,41.09463882446289,136.9586181640625,142.05419921875,240.67254638671875,37.65230941772461,359.20001220703125,472.9905090332031,174.105712890625,38.67649459838867,46.930328369140625,71.48185729980469
2022-04-01,154.32081604003906,210.12722778320312,124.28150177001953,32.20514678955078,195.5620880126953,132.19964599609375,93.47540283203125,113.17411041259766,276.2108459472656,271.3339538574219,166.68951416015625,160.68692016601562,107.07401275634766,57.38388442993164,295.59503173828125,198.9090576171875,268.466064453125,63.64480209350586,18.513296127319336,38.95140838623047,143.90512084960938,141.7317352294922,265.104248046875,35.55595397949219,290.2533264160156,473.0692443847656,146.1136932373047,35.153560638427734,48.399410247802734,73.7840805053711
2022-05-01,145.69688415527344,224.49412536621094,120.20950317382812,33.57711410522461,201.45587158203125,147.3798065185547,95.47795867919922,112.8294677734375,295.523681640625,273.4565124511719,166.78431701660156,159.85879516601562,119.49854278564453,56.291446685791016,307.6477355957031,192.1322479248047,263.0004577636719,67.82984924316406,18.638065338134766,42.10275650024414,133.29229736328125,112.7204360961914,258.43231201171875,41.89058303833008,252.75332641601562,462.1205139160156,147.95657348632812,39.41643142700195,40.692955017089844,83.08824157714844
2022-06-01,134.0294647216797,224.02081298828125,106.20999908447266,28.098264694213867,166.8392333984375,123.17176818847656,91.79484558105469,108.06979370117188,270.19732666015625,247.73214721679688,150.48800659179688,159.07582092285156,101.7676010131836,55.87401580810547,272.44659423828125,159.99444580078125,249.0297088623047,69.8114242553711,15.131452560424805,41.95794677734375,129.60574340820312,104.02854919433594,216.38414001464844,32.71246337890625,224.47332763671875,477.794921875,149.46365356445312,39.001434326171875,38.60245895385742,74.88089752197266
2022-07-01,159.3119354248047,238.79299926757812,134.9499969482422,30.693037033081055,185.02947998046875,139.3360595703125,94.12374114990234,115.36650848388672,303.2828063964844,273.5382995605469,166.63552856445312,156.39634704589844,104.25283813476562,57.40486526489258,287.20892333984375,157.8612060546875,272.21356201171875,76.14726257324219,18.133827209472656,40.42144012451172,125.20713806152344,118.0550765991211,233.80812072753906,33.87423324584961,297.1499938964844,506.3009948730469,159.57582092285156,35.4970588684082,41.9267463684082,84.75250244140625
2022-08-01,154.1260528564453,223.9979248046875,126.7699966430664,30.511472702026367,173.5931854248047,134.4697723388672,91.5379867553711,107.3328857421875,302.6278381347656,262.1583251953125,163.94284057617188,144.58506774902344,103.68891906738281,55.20421600341797,269.0063171386719,161.66134643554688,253.52877807617188,76.66097259521484,15.069753646850586,36.476898193359375,125.13997650146484,110.88593292236328,224.29884338378906,34.89878463745117,275.6099853515625,484.82000732421875,159.26467895507812,32.53527069091797,42.08551025390625,83.58085632324219
2022-09-01,135.66854858398438,189.30274963378906,113.0,27.415842056274414,154.2047576904297,123.33804321289062,80.37911224365234,94.86593627929688,268.5984802246094,252.45114135742188,145.28768920898438,147.37892150878906,95.2738265991211,50.11408233642578,256.3863220214844,134.62353515625,226.3058624267578,71.01034545898438,12.119501113891602,35.2913818359375,114.53474426269531,90.48275756835938,198.34136962890625,32.84053039550781,265.25,471.4796447753906,133.2596893310547,29.547107696533203,41.359962463378906,77.08283233642578
2022-10-01,150.53121948242188,182.6811065673828,102.44000244140625,32.93301773071289,203.43226623535156,155.29934692382812,80.51736450195312,93.73528289794922,315.76483154296875,270.9224853515625,177.5265350341797,156.95098876953125,114.7662124633789,53.9306526184082,283.9612121582031,92.43463134765625,225.5576629638672,70.18620300292969,13.479324340820312,37.54144287109375,122.1734390258789,99.25846862792969,217.98655700683594,47.81570053100586,227.5399932861328,519.8858642578125,138.39906311035156,29.080202102661133,45.38753128051758,97.83013916015625
